title,dateTime
Planned Parenthood Expands to Offer Transgender Hormones in New York City,2019-11-01T14:02:24Z
Georgia Representative’s Bill Makes Treating Kids for Gender Transition a Felony,2019-10-31T11:31:56Z
Georgia Representative’s Bill Makes Treating Kids for Gender Transition a Felony,2019-10-31T11:31:56Z
Nearly $400K in Taxpayer Funds to Study Why Transgender Latinos Avoid Cancer Screenings,2019-10-31T09:18:23Z
Nearly $400K in Taxpayer Funds to Study Why Transgender Latinos Avoid Cancer Screenings,2019-10-31T09:18:23Z
"Belgian Christians Protest Naked, Transgender Joan of Arc",2019-10-31T06:56:56Z
"Belgian Christians Protest Naked, Transgender Joan of Arc",2019-10-31T06:56:56Z
‘Drag Queens’ Boycott Library to Block Feminist’s Free Speech,2019-10-30T18:54:51Z
‘Drag Queens’ Boycott Library to Block Feminist’s Free Speech,2019-10-30T18:54:51Z
"Left Embraces ‘Science Denialism’ to Bolster Transgender Claims, Says Science Writer",2019-10-30T13:06:43Z
"Left Embraces ‘Science Denialism’ to Bolster Transgender Claims, Says Science Writer",2019-10-30T13:06:43Z
Texas Republicans Push Back Against Child ‘Transgender’ Medical Treatments,2019-10-29T08:04:50Z
Texas Republicans Push Back Against Child ‘Transgender’ Medical Treatments,2019-10-29T08:04:50Z
Dave Chappelle Defends Free Speech: ‘First Amendment Is First for a Reason’,2019-10-28T15:27:22Z
Dave Chappelle Defends Free Speech: ‘First Amendment Is First for a Reason’,2019-10-28T15:27:22Z
Report: U.K. Using Tax Dollars to Fund Transgender Sports Inclusion,2019-10-28T11:52:00Z
Report: U.K. Using Tax Dollars to Fund Transgender Sports Inclusion,2019-10-28T11:52:00Z
"Newspaper Hides Male Assault on Woman, Blames ‘Woman’ for Attack",2019-10-27T01:07:05Z
"Newspaper Hides Male Assault on Woman, Blames ‘Woman’ for Attack",2019-10-27T01:07:05Z
Biological Male Named Female Conference Athlete of the Week,2019-10-26T13:10:05Z
Biological Male Named Female Conference Athlete of the Week,2019-10-26T13:10:05Z
"Progressives, Media Try to Block National Debate on Texas ‘Transgender’ Child",2019-10-25T21:48:54Z
"Progressives, Media Try to Block National Debate on Texas ‘Transgender’ Child",2019-10-25T21:48:54Z
Rand Paul on James Younger: Gender Transition of Children Is ‘Child Abuse’,2019-10-25T10:27:56Z
Rand Paul on James Younger: Gender Transition of Children Is ‘Child Abuse’,2019-10-25T10:27:56Z
Transgender: James Younger Faces ‘Irrevocable Danger’ Says Texas AG,2019-10-24T17:19:43Z
Transgender: James Younger Faces ‘Irrevocable Danger’ Says Texas AG,2019-10-24T17:19:43Z
Donald Trump Jr. Tweets: #ProtectJamesYounger,2019-10-24T14:02:34Z
Donald Trump Jr. Tweets: #ProtectJamesYounger,2019-10-24T14:02:34Z
Report: Judge Rules Jeffrey Younger Can Share Guardianship over Son James,2019-10-24T13:44:48Z
Report: Judge Rules Jeffrey Younger Can Share Guardianship over Son James,2019-10-24T13:44:48Z
Texas Governor Announces Investigation of ‘Transgender’ Child Claims,2019-10-24T11:37:53Z
The Washington Post Refers to 7-Year-Old James Younger as ‘Luna’,2019-10-24T10:37:55Z
WATCH – James Younger at 3 Years: ‘Mommy Tells Me I’m a Girl’,2019-10-24T10:06:39Z
WATCH – James Younger at 3 Years: ‘Mommy Tells Me I’m a Girl’,2019-10-24T10:06:39Z
Ted Cruz: Texas Should Protect Children from Transgender Abuse,2019-10-24T09:26:24Z
Ted Cruz: Texas Should Protect Children from Transgender Abuse,2019-10-24T09:26:24Z
Transgender Men Included in ‘150 Most Powerful Women of D.C.’ List,2019-10-23T12:40:41Z
Transgender Men Included in ‘150 Most Powerful Women of D.C.’ List,2019-10-23T12:40:41Z
Fact-Check: Transgender Cyclist Claims ‘Scientific Data’ Proves He Has No Advantage over Women,2019-10-23T07:01:50Z
Fact-Check: Transgender Cyclist Claims ‘Scientific Data’ Proves He Has No Advantage over Women,2019-10-23T07:01:50Z
Dallas Court Rules Against Dad Trying to Block 7-Year-Old’s Gender Transition,2019-10-23T03:05:05Z
Dallas Court Rules Against Dad Trying to Block 7-Year-Old’s Gender Transition,2019-10-23T03:05:05Z
Transgender Model Files Police Complaint After Being Denied Porn Job for Having a Penis,2019-10-23T02:49:14Z
Transgender Model Files Police Complaint After Being Denied Porn Job for Having a Penis,2019-10-23T02:49:14Z
Transgender Activist Jessica Yaniv Loses ‘Brazilian Wax’ Lawsuit in Canada,2019-10-22T13:51:58Z
Transgender Activist Jessica Yaniv Loses ‘Brazilian Wax’ Lawsuit in Canada,2019-10-22T13:51:58Z
Actress Rosario Dawson Accused of Transphobic Assault in Lawsuit,2019-10-22T10:46:42Z
Actress Rosario Dawson Accused of Transphobic Assault in Lawsuit,2019-10-22T10:46:42Z
Transgender Cyclist Blames Donald Trump Jr. for ‘Hate Messages’,2019-10-22T07:58:20Z
Transgender Cyclist Blames Donald Trump Jr. for ‘Hate Messages’,2019-10-22T07:58:20Z
Jury Decides Against Dad Seeking to Block 7-Year-Old Son from Gender Transition Drugs,2019-10-22T07:19:51Z
Jury Decides Against Dad Seeking to Block 7-Year-Old Son from Gender Transition Drugs,2019-10-22T07:19:51Z
Feminist Backlash After Sanitary Pad Company Caves to Trans-Activists,2019-10-21T11:30:12Z
Feminist Backlash After Sanitary Pad Company Caves to Trans-Activists,2019-10-21T11:30:12Z
Trump Jr. on Champion Transgender Cyclist: ‘You Can Never Be Woke Enough!’,2019-10-21T11:00:50Z
Trump Jr. on Champion Transgender Cyclist: ‘You Can Never Be Woke Enough!’,2019-10-21T11:00:50Z
Transgender Activists Force Always Brand to Remove ‘Female’ Symbol from Sanitary Products,2019-10-21T08:38:39Z
Transgender Activists Force Always Brand to Remove ‘Female’ Symbol from Sanitary Products,2019-10-21T08:38:39Z
Transgender Cyclist Rachel McKinnon Keeps Smashing Women’s Records,2019-10-21T07:45:14Z
Transgender Cyclist Rachel McKinnon Keeps Smashing Women’s Records,2019-10-21T07:45:14Z
Elizabeth Warren: Transgender Border Crossers ‘Must’ Be Released into U.S.,2019-10-20T15:10:33Z
Elizabeth Warren: Transgender Border Crossers ‘Must’ Be Released into U.S.,2019-10-20T15:10:33Z
"‘Billions’ Star Asia Kate Dillon Calls for Gender Neutral Emmy Awards, Hollywood Disagrees",2019-10-18T07:09:23Z
"‘Billions’ Star Asia Kate Dillon Calls for Gender Neutral Emmy Awards, Hollywood Disagrees",2019-10-18T07:09:23Z
American Psychological Association Publishes Guide to Provide ‘Safe’ Environment for Transgender Students,2019-10-17T05:25:29Z
American Psychological Association Publishes Guide to Provide ‘Safe’ Environment for Transgender Students,2019-10-17T05:25:29Z
"Judge Rules Obamacare Transgender, Abortion Protections Violate Religious Freedom",2019-10-16T09:41:08Z
"Judge Rules Obamacare Transgender, Abortion Protections Violate Religious Freedom",2019-10-16T09:41:08Z
Ann Coulter: Elizabeth Warren Will Ditch Economic Populism and ‘Be Pedal to the Metal on Transgenders’ if Elected,2019-10-15T14:53:37Z
Ann Coulter: Elizabeth Warren Will Ditch Economic Populism and ‘Be Pedal to the Metal on Transgenders’ if Elected,2019-10-15T14:53:37Z
Victoria’s Secret Features Transgender Model in NYC and London Store Windows,2019-10-15T07:58:06Z
Victoria’s Secret Features Transgender Model in NYC and London Store Windows,2019-10-15T07:58:06Z
Chelsea Covers for Clueless Hillary: ‘Yes’ Someone with a Beard and Penis Can Be a Woman,2019-10-14T16:19:04Z
Chelsea Covers for Clueless Hillary: ‘Yes’ Someone with a Beard and Penis Can Be a Woman,2019-10-14T16:19:04Z
Nolte: Daily News Falsely Blames Trans Comic’s Suicide on Dave Chappelle,2019-10-14T08:39:44Z
Nolte: Daily News Falsely Blames Trans Comic’s Suicide on Dave Chappelle,2019-10-14T08:39:44Z
Illegal Alien Flees After Being Freed on Bail Despite Shooting Trans Woman,2019-10-13T18:34:54Z
Illegal Alien Flees After Being Freed on Bail Despite Shooting Trans Woman,2019-10-13T18:34:54Z
Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders,2019-10-11T15:18:16Z
Fact Check: Pete Buttigieg Falsely Claims Trump Is Making Housing Harder for Homeless Transgenders,2019-10-11T15:18:16Z
Camille Paglia: Using Puberty Blockers on Children ‘Is a Crime Against Humanity’,2019-10-11T09:47:05Z
Camille Paglia: Using Puberty Blockers on Children ‘Is a Crime Against Humanity’,2019-10-11T09:47:05Z
Elizabeth Warren Proposes Mixed-Sex Prisons as Part of LGBT Agenda,2019-10-11T07:40:17Z
Elizabeth Warren Proposes Mixed-Sex Prisons as Part of LGBT Agenda,2019-10-11T07:40:17Z
Warren: Inmates Are ‘Entitled to’ Gender-Reassignment Surgery — ‘Important and Appropriate Medical Care’,2019-10-11T06:53:14Z
Warren: Inmates Are ‘Entitled to’ Gender-Reassignment Surgery — ‘Important and Appropriate Medical Care’,2019-10-11T06:53:14Z
Sweden: Gender Surgery on Young People Lacks Evidence of Preventing Suicide,2019-10-11T04:12:59Z
Sweden: Gender Surgery on Young People Lacks Evidence of Preventing Suicide,2019-10-11T04:12:59Z
Watch: Democrats Say Yes to Every Transgender Demand,2019-10-11T03:14:47Z
Watch: Democrats Say Yes to Every Transgender Demand,2019-10-11T03:14:47Z
"Transgender Activist: ‘CNN, You Have Erased Black Trans Women for the Last Time’",2019-10-10T21:51:05Z
"Transgender Activist: ‘CNN, You Have Erased Black Trans Women for the Last Time’",2019-10-10T21:51:05Z
"Elizabeth Warren Applauds Transgender 9-Year-Old, Suggests Child Help Choose Education Secretary",2019-10-10T20:26:31Z
"Elizabeth Warren Applauds Transgender 9-Year-Old, Suggests Child Help Choose Education Secretary",2019-10-10T20:26:31Z
Doctor Speaks Out at SCOTUS Protest: ‘We Need to Understand’ Causes of Gender Dysphoria,2019-10-09T16:25:06Z
Doctor Speaks Out at SCOTUS Protest: ‘We Need to Understand’ Causes of Gender Dysphoria,2019-10-09T16:25:06Z
Progressives Slam YouTube Star for Coming Out as Transgender,2019-10-08T21:41:01Z
Progressives Slam YouTube Star for Coming Out as Transgender,2019-10-08T21:41:01Z
Female Athlete on Competing with Men on Soccer Field: ‘Why Try?’,2019-10-08T20:07:03Z
Female Athlete on Competing with Men on Soccer Field: ‘Why Try?’,2019-10-08T20:07:03Z
Florida Democrat Distributes Condoms with Her Photo to Celebrate ‘Come Out with Pride’,2019-10-08T18:13:27Z
Florida Democrat Distributes Condoms with Her Photo to Celebrate ‘Come Out with Pride’,2019-10-08T18:13:27Z
Watch– Feminist Speaks Against Transgender Ideology: ‘I Will Not Submit’,2019-10-08T17:45:10Z
Watch– Feminist Speaks Against Transgender Ideology: ‘I Will Not Submit’,2019-10-08T17:45:10Z
Former Transgender Woman on Sex Change Regret: People Are ‘De-Transitioning in the Hundreds’,2019-10-08T16:13:19Z
Former Transgender Woman on Sex Change Regret: People Are ‘De-Transitioning in the Hundreds’,2019-10-08T16:13:19Z
"Gorsuch on Expanding Sex Discrimination Protections to Cover Trans, Gay Individuals: ‘Massive Social Upheaval’",2019-10-08T15:28:28Z
"Gorsuch on Expanding Sex Discrimination Protections to Cover Trans, Gay Individuals: ‘Massive Social Upheaval’",2019-10-08T15:28:28Z
Watch – Female Powerlifter: ‘Conflating Gender Identity with Sex Undermines’ Women,2019-10-08T11:00:14Z
Watch – Female Powerlifter: ‘Conflating Gender Identity with Sex Undermines’ Women,2019-10-08T11:00:14Z
Exclusive – Poll: ‘Transgender’ Men Ads Lead to 8-Point Voter Swing to Republican Matt Bevin from Democrat Andy Beshear,2019-10-08T10:50:28Z
Exclusive – Poll: ‘Transgender’ Men Ads Lead to 8-Point Voter Swing to Republican Matt Bevin from Democrat Andy Beshear,2019-10-08T10:50:28Z
Sanders Campaign Offers Special Protections for Transgender and Illegal Alien Employees,2019-10-08T10:06:48Z
Sanders Campaign Offers Special Protections for Transgender and Illegal Alien Employees,2019-10-08T10:06:48Z
"BBC Biased in Transgender, Immigration Debates, Says Former Host",2019-10-08T01:25:37Z
"BBC Biased in Transgender, Immigration Debates, Says Former Host",2019-10-08T01:25:37Z
"‘Hundreds’ of Transgenders Want to Return to Biological Sex, ‘Shunned’ as ‘Traitors’",2019-10-05T04:32:28Z
"‘Hundreds’ of Transgenders Want to Return to Biological Sex, ‘Shunned’ as ‘Traitors’",2019-10-05T04:32:28Z
UK Court Rules Biblical Belief in Two Sexes ‘Incompatible with Human Dignity’,2019-10-05T02:06:49Z
UK Court Rules Biblical Belief in Two Sexes ‘Incompatible with Human Dignity’,2019-10-05T02:06:49Z
NHS: Biological Males Can Stay in Female Wards If They Identify as Trans,2019-10-03T01:22:18Z
NHS: Biological Males Can Stay in Female Wards If They Identify as Trans,2019-10-03T01:22:18Z
FDA: Thousands of Deaths Linked to Puberty Blockers,2019-10-02T15:50:41Z
FDA: Thousands of Deaths Linked to Puberty Blockers,2019-10-02T15:50:41Z
Teacher Fired for Refusing to Use Transgender Student’s Preferred Pronoun Sues School District,2019-10-01T17:04:35Z
Teacher Fired for Refusing to Use Transgender Student’s Preferred Pronoun Sues School District,2019-10-01T17:04:35Z
Female Roller Derby Leagues Accepting Men ‘Self-Identifying’ As Women,2019-10-01T11:15:56Z
Female Roller Derby Leagues Accepting Men ‘Self-Identifying’ As Women,2019-10-01T11:15:56Z
Helen Mirren Dismisses ‘Binary Sexuality’: ‘We’re All Somewhere in the Middle’,2019-10-01T06:27:41Z
Helen Mirren Dismisses ‘Binary Sexuality’: ‘We’re All Somewhere in the Middle’,2019-10-01T06:27:41Z
Supreme Court to Hear Transgender Funeral Director Discrimination Case,2019-09-30T11:47:09Z
Supreme Court to Hear Transgender Funeral Director Discrimination Case,2019-09-30T11:47:09Z
WATCH: Male Track Runner Breezes Past Woman with 7-Second Head Start,2019-09-30T11:24:23Z
WATCH: Male Track Runner Breezes Past Woman with 7-Second Head Start,2019-09-30T11:24:23Z
Women’s Rugby Referees Fear Transgender Athletes Will Cause Major Injuries,2019-09-30T08:59:29Z
Women’s Rugby Referees Fear Transgender Athletes Will Cause Major Injuries,2019-09-30T08:59:29Z
World’s First Transgender Boxer Named Face of Everlast,2019-09-29T09:49:39Z
World’s First Transgender Boxer Named Face of Everlast,2019-09-29T09:49:39Z
Study: Transgender Athletes Have Advantages in Women’s Sports Despite Hormone Therapy,2019-09-27T20:13:25Z
Study: Transgender Athletes Have Advantages in Women’s Sports Despite Hormone Therapy,2019-09-27T20:13:25Z
"600K Mexicans March Against Abortion, Drug Cartels and Radical LGBT Agenda",2019-09-27T09:25:12Z
"600K Mexicans March Against Abortion, Drug Cartels and Radical LGBT Agenda",2019-09-27T09:25:12Z
Mattel: Kids Don’t Want Toys ‘Dictated by Gender Norms’,2019-09-25T14:16:51Z
Mattel: Kids Don’t Want Toys ‘Dictated by Gender Norms’,2019-09-25T14:16:51Z
International Olympic Committee Delays Transgender Rules After Scientists Disagree on Issues,2019-09-25T12:49:20Z
International Olympic Committee Delays Transgender Rules After Scientists Disagree on Issues,2019-09-25T12:49:20Z
Drag Queen Story Hour for Young Children Celebrated as Part of LGBTQ ‘Big Read’ Event,2019-09-23T15:22:06Z
Drag Queen Story Hour for Young Children Celebrated as Part of LGBTQ ‘Big Read’ Event,2019-09-23T15:22:06Z
"Andrew Sullivan: Gay, Lesbian Kids Are Being Consumed by Transgender Propaganda",2019-09-23T01:04:41Z
"Andrew Sullivan: Gay, Lesbian Kids Are Being Consumed by Transgender Propaganda",2019-09-23T01:04:41Z
Journalists Rage over Betsy DeVos Visit to Catholic School that Calls Transgenderism ‘Immoral’,2019-09-20T10:58:42Z
Journalists Rage over Betsy DeVos Visit to Catholic School that Calls Transgenderism ‘Immoral’,2019-09-20T10:58:42Z
Psychiatrist Compares Experiments on Children Claiming to Be Transgender to ‘Frontal Lobotomies’,2019-09-18T08:49:34Z
Psychiatrist Compares Experiments on Children Claiming to Be Transgender to ‘Frontal Lobotomies’,2019-09-18T08:49:34Z
California Adds Iowa to Travel Ban List for Not Funding Gender Transitions,2019-09-17T08:14:47Z
California Adds Iowa to Travel Ban List for Not Funding Gender Transitions,2019-09-17T08:14:47Z
Pollak: Joe Biden Is the Most Left-wing Frontrunner in American History,2019-09-12T08:46:08Z
Pollak: Joe Biden Is the Most Left-wing Frontrunner in American History,2019-09-12T08:46:08Z
"Maryland 2019-20 School Year Guidelines Cater to Transgenders, Provide ‘Safe Spaces’",2019-09-07T07:46:05Z
"Maryland 2019-20 School Year Guidelines Cater to Transgenders, Provide ‘Safe Spaces’",2019-09-07T07:46:05Z
"Activists: Transgenders Are Sexually Unwanted, Government Should End ‘Compulsory Heterosexuality’",2019-09-06T09:18:31Z
"Activists: Transgenders Are Sexually Unwanted, Government Should End ‘Compulsory Heterosexuality’",2019-09-06T09:18:31Z
‘Whxyte Wedding’ Bridal Fashion Show to Feature All Transgender Models,2019-09-05T09:42:53Z
‘Whxyte Wedding’ Bridal Fashion Show to Feature All Transgender Models,2019-09-05T09:42:53Z
Parents Irate over Forced Elementary Gender Identity Curriculum,2019-09-05T07:06:41Z
Parents Irate over Forced Elementary Gender Identity Curriculum,2019-09-05T07:06:41Z
"Back to School Day in Arlington, VA Includes Gender-Neutral Sports Uniforms, Preferred Pronouns ",2019-09-03T11:36:32Z
"Back to School Day in Arlington, VA Includes Gender-Neutral Sports Uniforms, Preferred Pronouns ",2019-09-03T11:36:32Z
Transgender Runner to Compete Against Women in NCAA Division I,2019-08-30T07:16:02Z
Transgender Runner to Compete Against Women in NCAA Division I,2019-08-30T07:16:02Z
Nolte: Woke Joke Police Target Comedian Dave Chappelle,2019-08-27T09:02:53Z
Nolte: Woke Joke Police Target Comedian Dave Chappelle,2019-08-27T09:02:53Z
GOP Challenger Abraham Chides Governor of LA for ‘Illegal Executive Order’ Pushing Transgender Agenda,2019-08-26T18:21:47Z
GOP Challenger Abraham Chides Governor of LA for ‘Illegal Executive Order’ Pushing Transgender Agenda,2019-08-26T18:21:47Z
LGBT Leader: ‘Doubt Very Seriously’ Drag Queen Story Hour ‘a Venue for Predators’,2019-08-26T12:12:26Z
LGBT Leader: ‘Doubt Very Seriously’ Drag Queen Story Hour ‘a Venue for Predators’,2019-08-26T12:12:26Z
Firestorm over Drag Queen Event Pushes City to Change Library Policies,2019-08-26T06:29:06Z
Firestorm over Drag Queen Event Pushes City to Change Library Policies,2019-08-26T06:29:06Z
Idaho Governor Vows to Fight Court Ruling Requiring State to Provide Gender Reassignment Surgery for Inmate,2019-08-24T15:58:51Z
Idaho Governor Vows to Fight Court Ruling Requiring State to Provide Gender Reassignment Surgery for Inmate,2019-08-24T15:58:51Z
Nolte: MSNBC Thought Police Say It’s ‘Incendiary’ to Believe in Two Genders,2019-08-24T13:43:08Z
Nolte: MSNBC Thought Police Say It’s ‘Incendiary’ to Believe in Two Genders,2019-08-24T13:43:08Z
Study: 78 Per Cent of Trans and ‘Non-Binary’ Students Meet Criteria for Mental Health Disorders,2019-08-24T01:41:06Z
Study: 78 Per Cent of Trans and ‘Non-Binary’ Students Meet Criteria for Mental Health Disorders,2019-08-24T01:41:06Z
Study: 78% College Students with Gender Issues Meet Criteria for Mental Health Problems,2019-08-23T14:07:41Z
Study: 78% College Students with Gender Issues Meet Criteria for Mental Health Problems,2019-08-23T14:07:41Z
Principal Promises Transgender Student: Your Preferred Pronoun ‘Wishes Will Be Honored’,2019-08-21T13:27:05Z
Principal Promises Transgender Student: Your Preferred Pronoun ‘Wishes Will Be Honored’,2019-08-21T13:27:05Z
U of Georgia Hosts ‘Healthy Masculinity’ Event,2019-08-14T08:13:44Z
U of Georgia Hosts ‘Healthy Masculinity’ Event,2019-08-14T08:13:44Z
"Elizabeth Warren Calls for ‘Affordable, Gender-Affirming’ Health Care for Transgender People",2019-08-13T18:58:13Z
"Elizabeth Warren Calls for ‘Affordable, Gender-Affirming’ Health Care for Transgender People",2019-08-13T18:58:13Z
‘USA Today’ Smears Curt Schilling After Trump Hails Possible Run for Congress,2019-08-13T13:03:09Z
‘USA Today’ Smears Curt Schilling After Trump Hails Possible Run for Congress,2019-08-13T13:03:09Z
Trans Actor Laverne Cox: We Are ‘Under Attack’ by the Trump Administration,2019-08-09T06:34:08Z
Trans Actor Laverne Cox: We Are ‘Under Attack’ by the Trump Administration,2019-08-09T06:34:08Z
Victoria’s Secret Hires Its First Transgender Model,2019-08-05T11:43:38Z
Victoria’s Secret Hires Its First Transgender Model,2019-08-05T11:43:38Z
Mario Lopez Apologizes for Saying It’s ‘Dangerous’ for Trans Children to Choose Their Gender,2019-08-01T09:22:05Z
Mario Lopez Apologizes for Saying It’s ‘Dangerous’ for Trans Children to Choose Their Gender,2019-08-01T09:22:05Z
Mario Lopez Attacked for Saying Parents Shouldn’t Let Their Children Choose Genders,2019-07-31T10:05:59Z
Mario Lopez Attacked for Saying Parents Shouldn’t Let Their Children Choose Genders,2019-07-31T10:05:59Z
Brazilian Mayor Cancels Anti-Catholic ‘Transvestite’ Show,2019-07-31T01:19:19Z
Brazilian Mayor Cancels Anti-Catholic ‘Transvestite’ Show,2019-07-31T01:19:19Z
100+ Million Credit Card Applicants at Risk in Capital One Data Breach,2019-07-30T10:48:13Z
100+ Million Credit Card Applicants at Risk in Capital One Data Breach,2019-07-30T10:48:13Z
Free Speech Activist Lindsay Shepherd’s Twitter Account Restored After Ban for ‘Misgendering’,2019-07-30T09:46:55Z
Free Speech Activist Lindsay Shepherd’s Twitter Account Restored After Ban for ‘Misgendering’,2019-07-30T09:46:55Z
Study: ‘Trans Women’ Athletes Hold ‘Intolerable’ Advantage over Biological Females,2019-07-29T19:25:59Z
Study: ‘Trans Women’ Athletes Hold ‘Intolerable’ Advantage over Biological Females,2019-07-29T19:25:59Z
Study: Transgender Americans Don’t All Identify as ‘Liberal’,2019-07-29T07:23:27Z
Study: Transgender Americans Don’t All Identify as ‘Liberal’,2019-07-29T07:23:27Z
Harvard Suspends Law Professor Based on Sexual Assault Claims He Calls False,2019-07-25T08:56:44Z
Harvard Suspends Law Professor Based on Sexual Assault Claims He Calls False,2019-07-25T08:56:44Z
Marianne Williamson: My Daughter Has 5 Gay Godfathers,2019-07-24T18:38:58Z
Marianne Williamson: My Daughter Has 5 Gay Godfathers,2019-07-24T18:38:58Z
California’s Berkeley City Council Erases ‘Women’,2019-07-21T20:40:59Z
California’s Berkeley City Council Erases ‘Women’,2019-07-21T20:40:59Z
Transgender Canadian Gets Immigrant Woman’s Business Shut Down – the 16th Case,2019-07-19T08:14:00Z
Transgender Canadian Gets Immigrant Woman’s Business Shut Down – the 16th Case,2019-07-19T08:14:00Z
Free Speech Activist Lindsay Shepherd Banned from Twitter for ‘Misgendering’,2019-07-17T14:34:25Z
Free Speech Activist Lindsay Shepherd Banned from Twitter for ‘Misgendering’,2019-07-17T14:34:25Z
Transgender Weightlifter Wins Two Gold Medals in Women’s Division,2019-07-16T08:31:38Z
Transgender Weightlifter Wins Two Gold Medals in Women’s Division,2019-07-16T08:31:38Z
UC Santa Barbara Teaching Assistant Under Fire for Saying Men Are Not Women,2019-07-15T07:10:08Z
UC Santa Barbara Teaching Assistant Under Fire for Saying Men Are Not Women,2019-07-15T07:10:08Z
Doctor ‘Dismissed’ After Saying He Wouldn’t Call ‘Any 6ft Bearded Man Madam’,2019-07-11T01:41:04Z
Doctor ‘Dismissed’ After Saying He Wouldn’t Call ‘Any 6ft Bearded Man Madam’,2019-07-11T01:41:04Z
Report: One in 50 Male Prisoners Identify as Transgender,2019-07-10T07:30:22Z
Report: One in 50 Male Prisoners Identify as Transgender,2019-07-10T07:30:22Z
Professor Sues University of Arizona for Refusing to Pay for Gender Reassignment,2019-07-10T07:23:40Z
Professor Sues University of Arizona for Refusing to Pay for Gender Reassignment,2019-07-10T07:23:40Z
Church of England Will Not Challenge ‘Same-Sex’ Marriage if Spouse Becomes Trans,2019-07-07T01:31:46Z
Church of England Will Not Challenge ‘Same-Sex’ Marriage if Spouse Becomes Trans,2019-07-07T01:31:46Z
"LGBTQ Reporter: Castro, Dems Not Woke Enough on Abortion Rights for ‘Trans Men’",2019-07-05T23:00:07Z
"LGBTQ Reporter: Castro, Dems Not Woke Enough on Abortion Rights for ‘Trans Men’",2019-07-05T23:00:07Z
"Teen Who Said There Are Only Two Genders Expelled from School, GoFundMe Shut Down",2019-07-04T04:01:57Z
"Teen Who Said There Are Only Two Genders Expelled from School, GoFundMe Shut Down",2019-07-04T04:01:57Z
Trump Administration Agrees to Delay Conscience Protections Rule for Healthcare Workers Due to Lawsuits,2019-07-03T06:27:13Z
Trump Administration Agrees to Delay Conscience Protections Rule for Healthcare Workers Due to Lawsuits,2019-07-03T06:27:13Z
Female Athlete Claims Retaliation After Fighting Transgender Athlete Policy,2019-07-02T08:22:33Z
Female Athlete Claims Retaliation After Fighting Transgender Athlete Policy,2019-07-02T08:22:33Z
"Interest in Julian Castro Spikes 2,400 Percent amid First Debate",2019-06-27T12:59:02Z
"Interest in Julian Castro Spikes 2,400 Percent amid First Debate",2019-06-27T12:59:02Z
Julian Castro: Transgender Men have ‘Right to Abortion Funds’,2019-06-27T06:07:48Z
Julian Castro: Transgender Men have ‘Right to Abortion Funds’,2019-06-27T06:07:48Z
Cory Booker: We Need to Talk More About Transgender Americans,2019-06-26T21:09:08Z
Cory Booker: We Need to Talk More About Transgender Americans,2019-06-26T21:09:08Z
Family Sues Ontario School Over Gender Indoctrination,2019-06-22T15:03:57Z
Family Sues Ontario School Over Gender Indoctrination,2019-06-22T15:03:57Z
Female Athletes Challenge Policy Allowing Transgenders to Compete Against Women,2019-06-20T10:21:22Z
Female Athletes Challenge Policy Allowing Transgenders to Compete Against Women,2019-06-20T10:21:22Z
Three Connecticut Teenage Girls File Suit over State’s High School Sports Transgender Policy,2019-06-19T09:04:33Z
Three Connecticut Teenage Girls File Suit over State’s High School Sports Transgender Policy,2019-06-19T09:04:33Z
Forbes Accuses Vatican of Rejecting ‘Transgender People’,2019-06-17T02:52:09Z
Forbes Accuses Vatican of Rejecting ‘Transgender People’,2019-06-17T02:52:09Z
British Female Olympians Want IOC to Suspend ‘Unfair’ Transgender Rules,2019-06-16T11:54:01Z
British Female Olympians Want IOC to Suspend ‘Unfair’ Transgender Rules,2019-06-16T11:54:01Z
Polls Hide Public Opposition to Transgender Ideology,2019-06-13T17:22:15Z
Polls Hide Public Opposition to Transgender Ideology,2019-06-13T17:22:15Z
Vatican Rejects Gender Theory as Contrary to ‘Right Reason’,2019-06-11T03:34:23Z
Vatican Rejects Gender Theory as Contrary to ‘Right Reason’,2019-06-11T03:34:23Z
Delingpole: Doctor Who Writer Banned for ‘Transphobic’ Views,2019-06-08T00:54:34Z
Delingpole: Doctor Who Writer Banned for ‘Transphobic’ Views,2019-06-08T00:54:34Z
Poll: Public Opposes Male Transgenders in Women’s Sports Two-to-One,2019-06-06T17:22:33Z
Poll: Public Opposes Male Transgenders in Women’s Sports Two-to-One,2019-06-06T17:22:33Z
NCAA Champion Hurdler Says ‘I Have No Benefit’ by Being Trans,2019-06-04T20:29:07Z
NCAA Champion Hurdler Says ‘I Have No Benefit’ by Being Trans,2019-06-04T20:29:07Z
Lancet Decries Conservative ‘Backlash’ Against Gender Ideology,2019-06-01T02:20:09Z
Lancet Decries Conservative ‘Backlash’ Against Gender Ideology,2019-06-01T02:20:09Z
"Supreme Court Rejects Challenge to Transgender Policy, Tackling More Basic LGBT Cases First",2019-05-29T18:51:38Z
"Supreme Court Rejects Challenge to Transgender Policy, Tackling More Basic LGBT Cases First",2019-05-29T18:51:38Z
Caster Semenya on Testosterone Ruling Appeal: IAAF Won’t Drug Me,2019-05-29T14:45:49Z
Ap,2022-11-09T19:19:52Z
Caster Semenya on Testosterone Ruling Appeal: IAAF Won’t Drug Me,2019-05-29T14:45:49Z
